data_wl9f6dm4
success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,rt,stimulus,response,phase,valence,prime_image,past_response_label,past_session_id
,,,,,html-keyboard-response,215,2.1.0,280990,null,,null,blank,,,,
,,,,,image-keyboard-response,216,2.1.0,281192,null,Targets/pic21.jpg,null,target,,,,
,,,,,html-keyboard-response,217,2.1.0,282397,1205,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,218,2.1.0,282756,358,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,219,2.1.0,283257,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,220,2.1.0,283359,null,Primes/pleasant5.jpg,null,prime,pleasant,Primes/pleasant5.jpg,,
,,,,,html-keyboard-response,221,2.1.0,283461,null,,null,blank,,,,
,,,,,image-keyboard-response,222,2.1.0,283663,null,Targets/pic78.jpg,null,target,,,,
,,,,,html-keyboard-response,223,2.1.0,284574,910,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,224,2.1.0,284856,282,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,225,2.1.0,285357,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,226,2.1.0,285460,null,Primes/pleasant2.jpg,null,prime,pleasant,Primes/pleasant2.jpg,,
,,,,,html-keyboard-response,227,2.1.0,285562,null,,null,blank,,,,
,,,,,image-keyboard-response,228,2.1.0,285763,null,Targets/pic74.jpg,null,target,,,,
,,,,,html-keyboard-response,229,2.1.0,286152,388,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,230,2.1.0,286366,213,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,231,2.1.0,286867,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,232,2.1.0,286969,null,Primes/unpleasant_7.jpg,null,prime,unpleasant,Primes/unpleasant_7.jpg,,
,,,,,html-keyboard-response,233,2.1.0,287071,null,,null,blank,,,,
,,,,,image-keyboard-response,234,2.1.0,287272,null,Targets/pic43.jpg,null,target,,,,
,,,,,html-keyboard-response,235,2.1.0,288053,779,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,236,2.1.0,288531,477,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,237,2.1.0,289032,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,238,2.1.0,289135,null,Primes/unpleasant_10.jpg,null,prime,unpleasant,Primes/unpleasant_10.jpg,,
,,,,,html-keyboard-response,239,2.1.0,289237,null,,null,blank,,,,
,,,,,image-keyboard-response,240,2.1.0,289439,null,Targets/pic69.jpg,null,target,,,,
,,,,,html-keyboard-response,241,2.1.0,290989,1550,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,242,2.1.0,291311,321,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,243,2.1.0,291812,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,244,2.1.0,291915,null,Primes/pleasant6.jpg,null,prime,pleasant,Primes/pleasant6.jpg,,
,,,,,html-keyboard-response,245,2.1.0,292017,null,,null,blank,,,,
,,,,,image-keyboard-response,246,2.1.0,292217,null,Targets/pic5.jpg,null,target,,,,
,,,,,html-keyboard-response,247,2.1.0,293694,1475,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,248,2.1.0,293956,262,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,249,2.1.0,294457,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,250,2.1.0,294560,null,Primes/unpleasant_1.jpg,null,prime,unpleasant,Primes/unpleasant_1.jpg,,
,,,,,html-keyboard-response,251,2.1.0,294662,null,,null,blank,,,,
,,,,,image-keyboard-response,252,2.1.0,294863,null,Targets/pic13.jpg,null,target,,,,
,,,,,html-keyboard-response,253,2.1.0,296931,2067,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,html-keyboard-response,254,2.1.0,297623,691,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,255,2.1.0,298124,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,256,2.1.0,298226,null,Primes/unpleasant_1.jpg,null,prime,unpleasant,Primes/unpleasant_1.jpg,,
,,,,,html-keyboard-response,257,2.1.0,298328,null,,null,blank,,,,
,,,,,image-keyboard-response,258,2.1.0,298530,null,Targets/pic59.jpg,null,target,,,,
,,,,,html-keyboard-response,259,2.1.0,302252,3721,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,260,2.1.0,303307,1054,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,html-keyboard-response,261,2.1.0,303808,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,262,2.1.0,303909,null,Primes/pleasant2.jpg,null,prime,pleasant,Primes/pleasant2.jpg,,
,,,,,html-keyboard-response,263,2.1.0,304010,null,,null,blank,,,,
,,,,,image-keyboard-response,264,2.1.0,304212,null,Targets/pic44.jpg,null,target,,,,
,,,,,html-keyboard-response,265,2.1.0,305289,1076,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,266,2.1.0,306173,883,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,267,2.1.0,306674,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,268,2.1.0,306775,null,Primes/pleasant5.jpg,null,prime,pleasant,Primes/pleasant5.jpg,,
,,,,,html-keyboard-response,269,2.1.0,306877,null,,null,blank,,,,
,,,,,image-keyboard-response,270,2.1.0,307079,null,Targets/pic49.jpg,null,target,,,,
,,,,,html-keyboard-response,271,2.1.0,307994,914,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,html-keyboard-response,272,2.1.0,308625,630,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,html-keyboard-response,273,2.1.0,326106,17478,"During the second and final task, you will see how a past participant in a study just like this one responded to the abstract paintings.<br><br>
      Just like you, this participant saw two pictures back to back: first a real-life image and then an abstract painting.<br><br>
      <b>Just like you, this participant was told that the first image is simply a warning signal for the abstract painting and should be ignored.<b><br><br>
        The participant’s task, just like yours, was to <b>judge how visually pleasant each abstract painting is. <b>", ,,,,,
,,,,,html-keyboard-response,274,2.1.0,342794,15685,"If the abstract painting was <b>less visually pleasant than average</b>, 
      the participant pressed the <b>E key on the left</b>.<br><br>  
      If the abstract painting was <b>more visually pleasant than average</b>, the participant pressed the <b>I key on the right</b>.<br><br>     
      The participant was warned that the first (real-life) image could sometimes bias judgments of the abstract paintings.<br><br> 
      <b>Therefore, the participant was asked to try their absolute best not to let the real-life images bias their judgment of the abstract paintings.</b>", ,,,,,
,,,,,html-keyboard-response,275,2.1.0,360891,17094,"On each trial, we will show you the real-life image and the abstract painting that the previous participant saw.<br><br>
      Afterwards, we will tell you whether the participant rated the abstract painting as <b>Pleasant</b> or as <b>Unpleasant</b><br><br>
        Similar to the previous task, your job will be to tell us whether you think the other participant’s judgment of the abstract painting was influenced by the real-life image.<br><br>
        If you think that the participant’s judgment of the abstract painting was influenced by the image that came before it, then press the 1 key.<br><br>
        And if you think that the participant’s judgment of the abstract painting was NOTinfluenced by the image that came before it, then press the 0 key.",0,,,,,
,,,,,html-keyboard-response,276,2.1.0,372752,10858,"Remember: On each trial, we will show you the real-life image and the abstract painting that a previous participant saw. Afterwards, you will be shown if they rated the abstract painting as pleasant or as unpleasant.<br><br>
      If you think that the participant’s rating of the abstract painting was influenced by the real-life image that appeared just before it, press the 1 key. And if you think it was notinfluenced by the real-life image, press the 0 key.<br><br>
      Ready? Press the space barto begin.", ,,,,,
,,,,,html-keyboard-response,277,2.1.0,374256,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,278,2.1.0,374358,null,Primes/unpleasant9.jpg,null,prime,unpleasant,Primes/unpleasant9.jpg,,
,,,,,html-keyboard-response,279,2.1.0,374460,null,,null,blank,,,,
,,,,,image-keyboard-response,280,2.1.0,374662,null,Targets/pic9.jpg,null,target,,,,
,,,,,html-keyboard-response,281,2.1.0,376847,2184,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,282,2.1.0,386298,9450,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,283,2.1.0,386799,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,284,2.1.0,386901,null,Primes/unpleasant2.jpg,null,prime,unpleasant,Primes/unpleasant2.jpg,,
,,,,,html-keyboard-response,285,2.1.0,387002,null,,null,blank,,,,
,,,,,image-keyboard-response,286,2.1.0,387205,null,Targets/pic72.jpg,null,target,,,,
,,,,,html-keyboard-response,287,2.1.0,388235,1029,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,288,2.1.0,396890,8654,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Unpleasant,14582202
,,,,,html-keyboard-response,289,2.1.0,397391,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,290,2.1.0,397493,null,Primes/pleasant5.jpg,null,prime,pleasant,Primes/pleasant5.jpg,,
,,,,,html-keyboard-response,291,2.1.0,397595,null,,null,blank,,,,
,,,,,image-keyboard-response,292,2.1.0,397797,null,Targets/pic16.jpg,null,target,,,,
,,,,,html-keyboard-response,293,2.1.0,398800,1003,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,294,2.1.0,405305,6504,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14582202
,,,,,html-keyboard-response,295,2.1.0,405807,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,296,2.1.0,405909,null,Primes/pleasant6.jpg,null,prime,pleasant,Primes/pleasant6.jpg,,
,,,,,html-keyboard-response,297,2.1.0,406011,null,,null,blank,,,,
,,,,,image-keyboard-response,298,2.1.0,406213,null,Targets/pic62.jpg,null,target,,,,
,,,,,html-keyboard-response,299,2.1.0,406840,626,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,300,2.1.0,407940,1099,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Unpleasant,14582202
,,,,,html-keyboard-response,301,2.1.0,408442,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,302,2.1.0,408544,null,Primes/unpleasant4.jpg,null,prime,unpleasant,Primes/unpleasant4.jpg,,
,,,,,html-keyboard-response,303,2.1.0,408646,null,,null,blank,,,,
,,,,,image-keyboard-response,304,2.1.0,408847,null,Targets/pic73.jpg,null,target,,,,
,,,,,html-keyboard-response,305,2.1.0,409672,824,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,306,2.1.0,417429,7756,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14582202
,,,,,html-keyboard-response,307,2.1.0,417930,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,308,2.1.0,418033,null,Primes/unpleasant10.jpg,null,prime,unpleasant,Primes/unpleasant10.jpg,,
,,,,,html-keyboard-response,309,2.1.0,418135,null,,null,blank,,,,
,,,,,image-keyboard-response,310,2.1.0,418337,null,Targets/pic15.jpg,null,target,,,,
,,,,,html-keyboard-response,311,2.1.0,419497,1159,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,312,2.1.0,420209,711,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,313,2.1.0,420710,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,314,2.1.0,420812,null,Primes/unpleasant5.jpg,null,prime,unpleasant,Primes/unpleasant5.jpg,,
,,,,,html-keyboard-response,315,2.1.0,420914,null,,null,blank,,,,
,,,,,image-keyboard-response,316,2.1.0,421116,null,Targets/pic61.jpg,null,target,,,,
,,,,,html-keyboard-response,317,2.1.0,422051,932,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,318,2.1.0,425781,3730,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,319,2.1.0,426283,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,320,2.1.0,426384,null,Primes/unpleasant8.jpg,null,prime,unpleasant,Primes/unpleasant8.jpg,,
,,,,,html-keyboard-response,321,2.1.0,426485,null,,null,blank,,,,
,,,,,image-keyboard-response,322,2.1.0,426687,null,Targets/pic56.jpg,null,target,,,,
,,,,,html-keyboard-response,323,2.1.0,427505,817,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,324,2.1.0,428459,953,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,325,2.1.0,428960,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,326,2.1.0,429063,null,Primes/unpleasant11.jpg,null,prime,unpleasant,Primes/unpleasant11.jpg,,
,,,,,html-keyboard-response,327,2.1.0,429165,null,,null,blank,,,,
,,,,,image-keyboard-response,328,2.1.0,429366,null,Targets/pic1.jpg,null,target,,,,
,,,,,html-keyboard-response,329,2.1.0,430432,1064,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,330,2.1.0,431023,590,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,331,2.1.0,431524,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,332,2.1.0,431626,null,Primes/pleasant7.jpg,null,prime,pleasant,Primes/pleasant7.jpg,,
,,,,,html-keyboard-response,333,2.1.0,431727,null,,null,blank,,,,
,,,,,image-keyboard-response,334,2.1.0,431929,null,Targets/pic35.jpg,null,target,,,,
,,,,,html-keyboard-response,335,2.1.0,432631,701,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,336,2.1.0,433492,860,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14582202
,,,,,html-keyboard-response,337,2.1.0,433993,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,338,2.1.0,434094,null,Primes/pleasant12.jpg,null,prime,pleasant,Primes/pleasant12.jpg,,
,,,,,html-keyboard-response,339,2.1.0,434196,null,,null,blank,,,,
,,,,,image-keyboard-response,340,2.1.0,434398,null,Targets/pic52.jpg,null,target,,,,
,,,,,html-keyboard-response,341,2.1.0,435140,739,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,342,2.1.0,435609,468,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,343,2.1.0,436110,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,344,2.1.0,436212,null,Primes/pleasant7.jpg,null,prime,pleasant,Primes/pleasant7.jpg,,
,,,,,html-keyboard-response,345,2.1.0,436314,null,,null,blank,,,,
,,,,,image-keyboard-response,346,2.1.0,436516,null,Targets/pic49.jpg,null,target,,,,
,,,,,html-keyboard-response,347,2.1.0,437388,871,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,348,2.1.0,438050,661,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14582202
,,,,,html-keyboard-response,349,2.1.0,438552,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,350,2.1.0,438654,null,Primes/unpleasant6.jpg,null,prime,unpleasant,Primes/unpleasant6.jpg,,
,,,,,html-keyboard-response,351,2.1.0,438757,null,,null,blank,,,,
,,,,,image-keyboard-response,352,2.1.0,438958,null,Targets/pic54.jpg,null,target,,,,
,,,,,html-keyboard-response,353,2.1.0,440567,1608,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,354,2.1.0,441338,769,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14582202
,,,,,html-keyboard-response,355,2.1.0,441839,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,356,2.1.0,441941,null,Primes/pleasant2.jpg,null,prime,pleasant,Primes/pleasant2.jpg,,
,,,,,html-keyboard-response,357,2.1.0,442042,null,,null,blank,,,,
,,,,,image-keyboard-response,358,2.1.0,442244,null,Targets/pic17.jpg,null,target,,,,
,,,,,html-keyboard-response,359,2.1.0,442891,646,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,360,2.1.0,443393,501,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,361,2.1.0,443894,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,362,2.1.0,443996,null,Primes/unpleasant5.jpg,null,prime,unpleasant,Primes/unpleasant5.jpg,,
,,,,,html-keyboard-response,363,2.1.0,444098,null,,null,blank,,,,
,,,,,image-keyboard-response,364,2.1.0,444299,null,Targets/pic43.jpg,null,target,,,,
,,,,,html-keyboard-response,365,2.1.0,445311,1011,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,366,2.1.0,446703,1391,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,367,2.1.0,447204,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,368,2.1.0,447307,null,Primes/unpleasant10.jpg,null,prime,unpleasant,Primes/unpleasant10.jpg,,
,,,,,html-keyboard-response,369,2.1.0,447408,null,,null,blank,,,,
,,,,,image-keyboard-response,370,2.1.0,447609,null,Targets/pic76.jpg,null,target,,,,
,,,,,html-keyboard-response,371,2.1.0,448699,1088,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,372,2.1.0,449138,439,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14582202
,,,,,html-keyboard-response,373,2.1.0,449641,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,374,2.1.0,449743,null,Primes/pleasant10.jpg,null,prime,pleasant,Primes/pleasant10.jpg,,
,,,,,html-keyboard-response,375,2.1.0,449844,null,,null,blank,,,,
,,,,,image-keyboard-response,376,2.1.0,450046,null,Targets/pic8.jpg,null,target,,,,
,,,,,html-keyboard-response,377,2.1.0,450473,426,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,378,2.1.0,450901,427,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,379,2.1.0,451402,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,380,2.1.0,451503,null,Primes/unpleasant2.jpg,null,prime,unpleasant,Primes/unpleasant2.jpg,,
,,,,,html-keyboard-response,381,2.1.0,451604,null,,null,blank,,,,
,,,,,image-keyboard-response,382,2.1.0,451807,null,Targets/pic71.jpg,null,target,,,,
,,,,,html-keyboard-response,383,2.1.0,451968,161,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,384,2.1.0,452472,503,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14582202
,,,,,html-keyboard-response,385,2.1.0,452974,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,386,2.1.0,453075,null,Primes/unpleasant12.jpg,null,prime,unpleasant,Primes/unpleasant12.jpg,,
,,,,,html-keyboard-response,387,2.1.0,453176,null,,null,blank,,,,
,,,,,image-keyboard-response,388,2.1.0,453378,null,Targets/pic79.jpg,null,target,,,,
,,,,,html-keyboard-response,389,2.1.0,454335,956,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,390,2.1.0,454964,628,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Unpleasant,14582202
,,,,,html-keyboard-response,391,2.1.0,455465,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,392,2.1.0,455568,null,Primes/pleasant6.jpg,null,prime,pleasant,Primes/pleasant6.jpg,,
,,,,,html-keyboard-response,393,2.1.0,455670,null,,null,blank,,,,
,,,,,image-keyboard-response,394,2.1.0,455871,null,Targets/pic77.jpg,null,target,,,,
,,,,,html-keyboard-response,395,2.1.0,456376,503,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,396,2.1.0,457020,643,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Unpleasant,14582202
,,,,,html-keyboard-response,397,2.1.0,457521,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,398,2.1.0,457624,null,Primes/pleasant6.jpg,null,prime,pleasant,Primes/pleasant6.jpg,,
,,,,,html-keyboard-response,399,2.1.0,457725,null,,null,blank,,,,
,,,,,image-keyboard-response,400,2.1.0,457927,null,Targets/pic38.jpg,null,target,,,,
,,,,,html-keyboard-response,401,2.1.0,458048,120,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,402,2.1.0,458595,546,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Unpleasant,14582202
,,,,,html-keyboard-response,403,2.1.0,459096,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,404,2.1.0,459199,null,Primes/pleasant12.jpg,null,prime,pleasant,Primes/pleasant12.jpg,,
,,,,,html-keyboard-response,405,2.1.0,459300,null,,null,blank,,,,
,,,,,image-keyboard-response,406,2.1.0,459502,null,Targets/pic28.jpg,null,target,,,,
,,,,,html-keyboard-response,407,2.1.0,460177,674,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,408,2.1.0,460668,490,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,409,2.1.0,461170,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,410,2.1.0,461272,null,Primes/unpleasant1.jpg,null,prime,unpleasant,Primes/unpleasant1.jpg,,
,,,,,html-keyboard-response,411,2.1.0,461373,null,,null,blank,,,,
,,,,,image-keyboard-response,412,2.1.0,461576,null,Targets/pic33.jpg,null,target,,,,
,,,,,html-keyboard-response,413,2.1.0,462213,637,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,html-keyboard-response,414,2.1.0,462659,445,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14582202
,,,,,html-keyboard-response,415,2.1.0,463161,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,image-keyboard-response,416,2.1.0,463262,null,Primes/unpleasant2.jpg,null,prime,unpleasant,Primes/unpleasant2.jpg,,
,,,,,html-keyboard-response,417,2.1.0,463363,null,,null,blank,,,,
,,,,,image-keyboard-response,418,2.1.0,463565,null,Targets/pic10.jpg,null,target,,,,
