data_r4gfbk9y[87]
success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,rt,stimulus,response,phase,valence,prime_image,past_response_label,past_session_id
,,,,,html-keyboard-response,164,2.1.0,760651,1156,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,165,2.1.0,761155,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,166,2.1.0,761258,null,Primes/pleasant10.jpg,null,prime,pleasant,Primes/pleasant10.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,167,2.1.0,761362,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,168,2.1.0,761575,null,Targets/pic22.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,169,2.1.0,762926,1348,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,170,2.1.0,764634,1706,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,171,2.1.0,765137,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,172,2.1.0,765278,null,Primes/unpleasant_3.jpg,null,prime,unpleasant,Primes/unpleasant_3.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,173,2.1.0,765381,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,174,2.1.0,765594,null,Targets/pic55.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,175,2.1.0,769681,4084,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,176,2.1.0,771151,1468,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,177,2.1.0,771655,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,178,2.1.0,771759,null,Primes/pleasant2.jpg,null,prime,pleasant,Primes/pleasant2.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,179,2.1.0,771862,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,180,2.1.0,772074,null,Targets/pic32.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,181,2.1.0,776921,4843,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,182,2.1.0,778336,1412,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,183,2.1.0,778839,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,184,2.1.0,778945,null,Primes/pleasant12.jpg,null,prime,pleasant,Primes/pleasant12.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,185,2.1.0,779049,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,186,2.1.0,779262,null,Targets/pic49.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,187,2.1.0,780494,1228,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,188,2.1.0,781704,1209,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,189,2.1.0,782208,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,190,2.1.0,782312,null,Primes/unpleasant_8.jpg,null,prime,unpleasant,Primes/unpleasant_8.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,191,2.1.0,782416,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,192,2.1.0,782628,null,Targets/pic54.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,193,2.1.0,785229,2597,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,194,2.1.0,785871,639,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,195,2.1.0,786375,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,196,2.1.0,786479,null,Primes/pleasant1.jpg,null,prime,pleasant,Primes/pleasant1.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,197,2.1.0,786583,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,198,2.1.0,786796,null,Targets/pic25.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,199,2.1.0,788581,1782,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,200,2.1.0,789144,561,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,201,2.1.0,789648,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,202,2.1.0,789753,null,Primes/pleasant5.jpg,null,prime,pleasant,Primes/pleasant5.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,203,2.1.0,789857,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,204,2.1.0,790070,null,Targets/pic46.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,205,2.1.0,791406,1334,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,206,2.1.0,792967,1558,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,207,2.1.0,793470,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,208,2.1.0,793580,null,Primes/pleasant7.jpg,null,prime,pleasant,Primes/pleasant7.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,209,2.1.0,793682,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,210,2.1.0,793895,null,Targets/pic35.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,211,2.1.0,797923,4024,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,212,2.1.0,798398,473,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,213,2.1.0,798902,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,214,2.1.0,799006,null,Primes/pleasant6.jpg,null,prime,pleasant,Primes/pleasant6.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,215,2.1.0,799110,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,216,2.1.0,799323,null,Targets/pic58.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,217,2.1.0,800199,872,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,218,2.1.0,802406,2205,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,219,2.1.0,802910,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,220,2.1.0,803014,null,Primes/pleasant6.jpg,null,prime,pleasant,Primes/pleasant6.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,221,2.1.0,803118,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,222,2.1.0,803322,null,Targets/pic69.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,223,2.1.0,804757,1432,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,224,2.1.0,805615,856,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,225,2.1.0,806119,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,226,2.1.0,806224,null,Primes/unpleasant_7.jpg,null,prime,unpleasant,Primes/unpleasant_7.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,227,2.1.0,806334,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,228,2.1.0,806547,null,Targets/pic59.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,229,2.1.0,809154,2604,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,230,2.1.0,809455,299,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,231,2.1.0,809959,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,232,2.1.0,810063,null,Primes/unpleasant_6.jpg,null,prime,unpleasant,Primes/unpleasant_6.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,233,2.1.0,810166,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,234,2.1.0,810370,null,Targets/pic17.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,235,2.1.0,811873,1501,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,236,2.1.0,812718,842,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,237,2.1.0,813222,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,238,2.1.0,813326,null,Primes/unpleasant_7.jpg,null,prime,unpleasant,Primes/unpleasant_7.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,239,2.1.0,813430,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,240,2.1.0,813642,null,Targets/pic20.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,241,2.1.0,816253,2608,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,242,2.1.0,817212,957,Did the prime influence your judgment?<br><br>,0,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,243,2.1.0,817715,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,244,2.1.0,817820,null,Primes/pleasant4.jpg,null,prime,pleasant,Primes/pleasant4.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,245,2.1.0,817923,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,246,2.1.0,818136,null,Targets/pic77.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,247,2.1.0,819223,1084,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,248,2.1.0,820483,1257,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,249,2.1.0,820986,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,250,2.1.0,821091,null,Primes/pleasant7.jpg,null,prime,pleasant,Primes/pleasant7.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,251,2.1.0,821195,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,252,2.1.0,821407,null,Targets/pic23.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,253,2.1.0,822720,1310,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,254,2.1.0,823604,881,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,255,2.1.0,824107,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,256,2.1.0,824212,null,Primes/unpleasant_7.jpg,null,prime,unpleasant,Primes/unpleasant_7.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,257,2.1.0,824314,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,258,2.1.0,824528,null,Targets/pic73.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,259,2.1.0,827078,2548,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,260,2.1.0,827406,325,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,261,2.1.0,827909,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,262,2.1.0,828020,null,Primes/pleasant6.jpg,null,prime,pleasant,Primes/pleasant6.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,263,2.1.0,828123,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,264,2.1.0,828328,null,Targets/pic4.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,265,2.1.0,873986,45656,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",e,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,266,2.1.0,951225,77238,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,267,2.1.0,951728,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,268,2.1.0,951832,null,Primes/pleasant1.jpg,null,prime,pleasant,Primes/pleasant1.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,269,2.1.0,951936,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,270,2.1.0,952150,null,Targets/pic74.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,271,2.1.0,955465,3313,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">",i,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,272,2.1.0,1006012,50546,Did the prime influence your judgment?<br><br>,1,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,273,2.1.0,1024539,18523,"During the second and final task, you will see how a past participant in a study just like this one responded to the abstract paintings.<br><br>
      Just like you, this participant saw two pictures back to back: first a real-life image and then an abstract painting.<br><br>
      <b>Just like you, this participant was told that the first image is simply a warning signal for the abstract painting and should be ignored.<b><br><br>
        The participant’s task, just like yours, was to <b>judge how visually pleasant each abstract painting is. <b>", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,274,2.1.0,1038699,13158,"If the abstract painting was <b>less visually pleasant than average</b>, 
      the participant pressed the <b>E key on the left</b>.<br><br>  
      If the abstract painting was <b>more visually pleasant than average</b>, the participant pressed the <b>I key on the right</b>.<br><br>     
      The participant was warned that the first (real-life) image could sometimes bias judgments of the abstract paintings.<br><br> 
      <b>Therefore, the participant was asked to try their absolute best not to let the real-life images bias their judgment of the abstract paintings.</b>", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,275,2.1.0,1052634,12932,"On each trial, we will show you the real-life image and the abstract painting that the previous participant saw.<br><br>
      Afterwards, we will tell you whether the participant rated the abstract painting as <b>Pleasant</b> or as <b>Unpleasant</b><br><br>
        Similar to the previous task, your job will be to tell us whether you think the other participant’s judgment of the abstract painting was influenced by the real-life image.<br><br>
        If you think that the participant’s judgment of the abstract painting was influenced by the image that came before it, then press the 1 key.<br><br>
        And if you think that the participant’s judgment of the abstract painting was NOTinfluenced by the image that came before it, then press the 0 key.", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,276,2.1.0,1079865,26228,"Remember: On each trial, we will show you the real-life image and the abstract painting that a previous participant saw. Afterwards, you will be shown if they rated the abstract painting as pleasant or as unpleasant.<br><br>
      If you think that the participant’s rating of the abstract painting was influenced by the real-life image that appeared just before it, press the 1 key. And if you think it was notinfluenced by the real-life image, press the 0 key.<br><br>
      Ready? Press the space barto begin.", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,277,2.1.0,1081370,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,278,2.1.0,1081475,null,Primes/pleasant5.jpg,null,prime,pleasant,Primes/pleasant5.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,279,2.1.0,1081577,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,280,2.1.0,1081782,null,Targets/pic12.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,281,2.1.0,1089351,7567,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,282,2.1.0,1160373,71040,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Unpleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Unpleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,283,2.1.0,1160876,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,284,2.1.0,1160980,null,Primes/pleasant2.jpg,null,prime,pleasant,Primes/pleasant2.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,285,2.1.0,1161085,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,286,2.1.0,1161290,null,Targets/pic29.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,287,2.1.0,1164243,2950,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,288,2.1.0,1169381,5136,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,289,2.1.0,1169885,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,290,2.1.0,1169989,null,Primes/pleasant4.jpg,null,prime,pleasant,Primes/pleasant4.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,291,2.1.0,1170092,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,292,2.1.0,1170305,null,Targets/pic78.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,293,2.1.0,1172059,1751,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,294,2.1.0,1175081,3020,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,295,2.1.0,1175585,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,296,2.1.0,1175688,null,Primes/unpleasant8.jpg,null,prime,unpleasant,Primes/unpleasant8.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,297,2.1.0,1175791,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,298,2.1.0,1175996,null,Targets/pic3.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,299,2.1.0,1178085,2086,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,300,2.1.0,1180065,1978,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,301,2.1.0,1180569,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,302,2.1.0,1180673,null,Primes/pleasant7.jpg,null,prime,pleasant,Primes/pleasant7.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,303,2.1.0,1180776,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,304,2.1.0,1180987,null,Targets/pic47.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,305,2.1.0,1182327,1338,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,306,2.1.0,1184337,2007,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,307,2.1.0,1184841,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,308,2.1.0,1184944,null,Primes/pleasant6.jpg,null,prime,pleasant,Primes/pleasant6.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,309,2.1.0,1185048,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,310,2.1.0,1185261,null,Targets/pic57.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,311,2.1.0,1187923,2660,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,312,2.1.0,1188753,827,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,313,2.1.0,1189256,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,314,2.1.0,1189361,null,Primes/pleasant12.jpg,null,prime,pleasant,Primes/pleasant12.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,315,2.1.0,1189469,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,316,2.1.0,1189674,null,Targets/pic76.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,317,2.1.0,1190696,1019,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,318,2.1.0,1191974,1275,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,319,2.1.0,1192478,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,320,2.1.0,1192582,null,Primes/pleasant1.jpg,null,prime,pleasant,Primes/pleasant1.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,321,2.1.0,1192686,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,322,2.1.0,1192891,null,Targets/pic35.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,323,2.1.0,1193905,1012,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,324,2.1.0,1195569,1662,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",1,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,325,2.1.0,1196073,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,326,2.1.0,1196177,null,Primes/pleasant4.jpg,null,prime,pleasant,Primes/pleasant4.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,327,2.1.0,1196280,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,328,2.1.0,1196488,null,Targets/pic79.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,329,2.1.0,1197534,1043,"<img src=""Mask/ampmask.jpg"" style=""width:100%; max-width:400px;"">", ,,,,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,330,2.1.0,1199261,1725,"Did the prime influence the past participant's judgment?<br><br>
          The past participant's response on this trial was: <b>Pleasant</b>.<br><br>
          Press the 1 key if you think that the past participant's response to the target was influenced by the prime,
          and press 0 if not.",0,,,,Pleasant,14578472
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,331,2.1.0,1199765,null,"<div style=""font-size:60px;"">+</div>",null,,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,332,2.1.0,1199869,null,Primes/pleasant6.jpg,null,prime,pleasant,Primes/pleasant6.jpg,,
,,,,,,,,,,,,,,,,
,,,,,html-keyboard-response,333,2.1.0,1199972,null,,null,blank,,,,
,,,,,,,,,,,,,,,,
,,,,,image-keyboard-response,334,2.1.0,1200185,null,Targets/pic2.jpg,null,target,,,,
,,,,,,,,,,,,,,,,
